__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751346426.103593,102643178.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,102643178.000000000,1751346426.000000000,-0.101482230,0.252122726,-0.008630108,-0.025689210,-0.034216430
1751346426.115558,114700762.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,114700762.000000000,1751346426.000000000,-0.101495934,0.252122346,-0.008630905,-0.025692667,-0.034219641
1751346426.123370,122621959.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,122621959.000000000,1751346426.000000000,-0.101488960,0.252122522,-0.008631006,-0.025690908,-0.034220016
1751346426.136556,135739025.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,135739025.000000000,1751346426.000000000,-0.101488960,0.252122522,-0.008631006,-0.025690908,-0.034220016
1751346426.147343,146536474.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,146536474.000000000,1751346426.000000000,-0.101472500,0.252122860,-0.008633489,-0.025686755,-0.034229809
1751346426.159960,159281937.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,159281937.000000000,1751346426.000000000,-0.101450236,0.252123444,-0.008633135,-0.025681139,-0.034228324
1751346426.169640,168948057.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,168948057.000000000,1751346426.000000000,-0.101453617,0.252123466,-0.008629964,-0.025681992,-0.034215760
1751346426.177740,176960728.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,176960728.000000000,1751346426.000000000,-0.101453617,0.252123466,-0.008629964,-0.025681992,-0.034215760
1751346426.199312,198545185.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,198545185.000000000,1751346426.000000000,-0.101431438,0.252124038,-0.008629909,-0.025676397,-0.034215466
1751346426.213758,212970995.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,212970995.000000000,1751346426.000000000,-0.101437321,0.252123878,-0.008630156,-0.025677881,-0.034216463
1751346426.228813,228130084.000000000,1751346426.000000000,635.007934570,678.093933105,0.000000000,739.080688477,678.134216309,0.000000000,739.171020508,771.425292969,0.000000000,635.016845703,771.355773926,0.000000000,0.250577815,228130084.000000000,1751346426.000000000,-0.097002603,0.249252755,-0.008507673,-0.024268412,-0.034119468
1751346426.254709,253379000.000000000,1751346426.000000000,635.007934570,678.093933105,0.000000000,739.080688477,678.134216309,0.000000000,739.171020508,771.425292969,0.000000000,635.016845703,771.355773926,0.000000000,0.250577815,253379000.000000000,1751346426.000000000,-0.097012150,0.249252534,-0.008507354,-0.024270793,-0.034118221
1751346426.265900,264875776.000000000,1751346426.000000000,635.007934570,678.093933105,0.000000000,739.080688477,678.134216309,0.000000000,739.171020508,771.425292969,0.000000000,635.016845703,771.355773926,0.000000000,0.250577815,264875776.000000000,1751346426.000000000,-0.096989362,0.249253098,-0.008507042,-0.024265110,-0.034116894
